order_id,customer_id,order_date,payment_method
4876,314,2025-06-03,Wallet
4877,254,2025-02-21,Debit Card
4878,215,2025-03-26,UPI
4879,247,2026-02-16,Debit Card
4880,80,2026-06-17,Net Banking
4881,171,2025-11-28,Debit Card
4882,134,2025-02-15,Credit Card
4883,446,2025-09-10,UPI
4884,216,2025-09-18,Net Banking
4885,335,2026-04-27,Credit Card
4886,463,2024-11-10,Debit Card
4887,91,2025-01-17,Wallet
4888,50,2026-05-26,UPI
4889,210,2026-02-28,Wallet
4890,13,2025-05-27,Credit Card
4891,462,2025-09-14,Credit Card
4892,156,2025-07-22,Net Banking
4893,475,2025-12-26,UPI
4894,119,2025-05-09,Debit Card
4895,1,2026-04-29,UPI
4896,151,2025-02-11,Wallet
4897,343,2025-04-06,UPI
4898,479,2025-04-22,Debit Card
4899,164,2025-08-06,UPI
4900,239,2025-08-12,Debit Card
4901,139,2026-04-27,UPI
4902,358,2026-05-22,Net Banking
4903,32,2025-12-17,UPI
4904,25,2025-09-19,Debit Card
4905,18,2025-08-01,Wallet
4906,283,2025-04-19,Credit Card
4907,401,2026-02-03,Net Banking
4908,390,2026-03-18,Credit Card
4909,97,2024-12-27,Debit Card
4910,37,2025-08-03,Wallet
4911,477,2025-01-24,UPI
4912,349,2026-03-16,Debit Card
4913,37,2025-09-07,Credit Card
4914,191,2024-07-22,Debit Card
4915,14,2025-05-28,Wallet
4916,113,2025-05-24,Credit Card
4917,219,2025-01-09,Debit Card
4918,88,2025-12-10,Debit Card
4919,113,2025-02-25,Net Banking
4920,397,2026-05-05,Credit Card
4921,5,2025-08-21,Debit Card
4922,424,2024-08-24,UPI
4923,170,2025-03-22,Net Banking
4924,75,2025-07-22,Debit Card
4925,23,2026-06-04,UPI
4926,282,2026-06-07,Credit Card
4927,420,2026-03-19,Credit Card
4928,313,2024-11-29,UPI
4929,206,2024-10-14,Net Banking
4930,21,2024-11-28,Credit Card
4931,463,2026-05-01,Wallet
4932,217,2024-09-24,Net Banking
4933,95,2025-05-17,Wallet
4934,72,2025-11-02,UPI
4935,215,2025-01-22,Wallet
4936,339,2024-07-01,Net Banking
4937,106,2025-06-07,Credit Card
4938,299,2025-09-24,Net Banking
4939,366,2026-04-13,Net Banking
4940,401,2025-01-19,Wallet
4941,192,2025-09-26,UPI
4942,445,2024-12-13,Debit Card
4943,52,2024-08-20,Credit Card
4944,482,2024-12-25,UPI
4945,357,2025-04-29,Credit Card
4946,139,2026-06-10,UPI
4947,150,2025-11-04,Debit Card
4948,226,2025-08-27,Net Banking
4949,30,2024-07-21,UPI
4950,255,2026-05-14,Wallet
4951,60,2025-05-19,Credit Card
4952,423,2025-08-14,Credit Card
4953,105,2025-02-25,Credit Card
4954,432,2025-12-28,Net Banking
4955,282,2025-02-04,UPI
4956,434,2025-07-30,Debit Card
4957,302,2024-12-02,Debit Card
4958,89,2026-06-11,Net Banking
4959,345,2025-02-08,Net Banking
4960,454,2024-09-05,Wallet
4961,145,2025-03-09,Net Banking
4962,265,2024-10-19,Credit Card
4963,307,2026-04-11,UPI
4964,330,2025-09-13,Net Banking
4965,391,2026-05-19,Credit Card
4966,211,2026-05-16,Net Banking
4967,75,2025-02-07,Net Banking
4968,362,2026-02-19,Credit Card
4969,410,2026-01-13,Credit Card
4970,131,2025-09-09,Wallet
4971,74,2026-04-29,Wallet
4972,335,2024-07-08,UPI
4973,63,2025-12-12,Credit Card
4974,121,2024-10-31,Wallet
4975,351,2026-01-12,Wallet
4976,471,2025-08-18,Credit Card
4977,378,2024-09-24,Wallet
4978,171,2026-01-02,UPI
4979,450,2025-06-04,Net Banking
4980,137,2026-05-21,Net Banking
4981,179,2026-01-28,Wallet
4982,27,2026-01-20,Debit Card
4983,134,2025-08-03,Credit Card
4984,232,2025-11-10,UPI
4985,386,2024-08-16,Debit Card
4986,438,2025-01-26,Credit Card
4987,376,2024-08-26,Net Banking
4988,63,2024-07-28,Wallet
4989,170,2024-09-21,Wallet
4990,359,2024-11-02,UPI
4991,154,2024-11-29,UPI
4992,24,2024-06-29,Credit Card
4993,165,2025-07-26,UPI
4994,346,2025-09-09,Net Banking
4995,420,2026-01-16,Credit Card
4996,245,2025-11-01,Net Banking
4997,4,2026-03-07,Wallet
4998,260,2025-05-22,Wallet
4999,176,2026-06-11,Credit Card
5000,277,2026-01-21,Debit Card
